ID, TWEET, LABEL
8893,"تعالي نتكلم كفنيين انتي مش شايفه ان امكانياتها تؤهلها تاخد ذهبيه في الاوليمبياد ؟",none
8894,": الروافض امام الكاميرات هيهات منا الذله وفي المعارك يهربون شاهد اجبن خلق الله  ملحمه حلب الكبري",anger
8895,"يعني مقتنعين انو السودانيين ما كتار في الاوليمبياد لاننا اصلا ما فايتين 35مليون لكن المصرين عباره عن 90 مليون وبرضوا ما نافعين",none
8896,"احس اني بختبر خايفه",fear
8897,"خلص وصلت الفكرا .. شكرا لانك اثبتلي اني مليش حظ :)",sadness
8898,"الحب وسيله و الزواج غايه فمن لم يكمل الحب بالزواج بسبب فراق ساذج، فهو لم يحب ابداً✨  خطابه  المدينه المنوره  الزواج",love
8899,"خير يعني لما اصحي علي اوكا و اورتيجا  دلع بنات",joy
8900,"كم جحدنا وّجعه باعماق الصدور نستر دموع المحاجر بـُ بسمات  الشفاه ..",sadness
8901,"علي ان باقي لي اختبارين قدرات بس خايفه بشكل مُبالغ من ذا الاختبار من زود الخوف ودي ابكي💔",fear
8902,"alzedani:   ياخي الموضوع يحتاج له دراسه. كميه التناقضات وتحوير المواضيع عند هذا الشعب اللطيف",surprise
8903,": مؤثر جدا يدمي القلب لحظه انتشال طفله من تحت الانقاض وهي علي قيد الحياه بعد غاره جويه روسيه علي بلده ياقد العدس بريف ا…",sympathy
8904,"abdu88: الا يوجد في  العالم مسلم موحد يوقف  جرائم ال سعود بحق ابرياء  اليمن هل هؤلاء لايؤثرون بكم ايها  العرب!!؟😔  الي…",sympathy
8905,":     سكاي نيوز     تزور فلما عن     المرتزقه الروس     في سوريا.  للعلم، سكاي نيوز مملوكه للصهيوني روبرت مردوخ.",anger
8906,"206 دوله في طابور العرض ل افتتاح الاوليمبياد مفيش واحد من اي دوله عمل تصرف شرموط غير المعرص  حماده طلعت",anger
8907,"m   qtr       3llh والسنوات الـ 20 السابقه !! مب محسوبه !",surprise
8908,"شمس في 25 12  ايه النفخ دا",anger
8909,"nasr انت فاكر ان الموضوع بسيط ولا ايه؟ دا في دول سقطت بسبب الريكفورد",surprise
8910,"انا مبنامش يا اخوانا من اول الاوليمبياد بسبب منافسات السباحه اللي بتخلص 5 الصبح 😫",sadness
8911,"يعني انهارده و انا بحلق و افتتاح الاوليمبياد شغال بيقولي تخيل لو اتعمل اوليمبياد لاسكندريه و كل ابطال المناطق جت تشارك",none
8912,"و الله تستاهل مريم حسين استفزازيه تخطي و تتمادي ثم تعتذر و ترجع تفتح الموضوع و تقذف و تتمادي و كل يوم ماسكه شخص تتمشكل معه",anger
8913,":  الڪلام الڪتير اللي جواڪ .. مخليڪ  مُڪتئب مُـ۶ـظم الوقت  |💔💔|",sadness
8914,"الالوان مش ولابد لكن التصميم فنااان خصوصاً عماير جده القديمه ????",joy
8915,"ابقا جدع مع غيرك  متكونش عويل",anger
8916,"عطني من قصيد حبك فيني",love
8917,"عمر السومه افضل محترف يمر علي الكره السعوديه هل من معترض .",love
8918,"مبروك  محمد شاهين",joy
8919,"بطل اخر لمصر في الاوليمبياد ادعوا لمحمد ايهاب بطل مصر الذي يلعب في التصفيات الان قولوا يارب",joy
8920,"brns500: ██████████ ★ ★ ★ ██████████ اللهم انصر اخواننا في وارحم شهدائهم ❤  جمله تخليك تعدل جلستك",sympathy
8921,"التايم لاين كله يا اما كلام عن الاوليمبياد او بعض اصدقائي في المرحله الثانويه بيتموحنوا شويه",none
8922,"كفرحمره   استشهاد احمد حمدو رمضان (49) عام  نتيجه القصف من الطائرات الحربيه الروسيه علي المدينه . حسبنا الله ونعم الوكيل",anger
8923,"الله يلعن حيطتكم الغبيه صغار الشرقيه وستبغون صغار",anger
8924,": و حياه حياتك لاتدوبي فيا واموت فيكي انا",love
8925,"كده اندي و ديلبو و نادال و الصربي وصلو سيمي الاوليمبياد مرتين",none
8926,"بعدين معقوله ماعندنا عداءات اسرع منها يشرفوا المملكه في الاوليمبياد 🏃🏼🏃🏼🏃🏼🏃🏼🏃🏼💃🏼💃🏼💃🏼💃🏼",none
8927,"الف مبروكّ للريدز .. كلوب اثبت بشوط المدربين انه مدرب عبقري ذكي .. خلص علي الارسنال من بدايه الشوط بس .",joy
8928,"ربي يكون في عون اهالي حلب وتلقي واحد تافه متعاطف مع جيش بشار",sympathy
8929,":  حُب الكلام يموت لو عاش لحظات وحُب القلوبَ يعيش لو كان مدفون",love
8930,"مشهد دخول الفرق في الاوليمبياد من اعظم المشاهد في التاريخ.. الوطنيه والانتماء والحب.. مشهد خيالي والله",joy
8931,": خايف اتعود علي قربك : وانا ، كلّ ما قرّبت من حاجه ، ترّوح !",fear
8932,":  ابي   يارب انك قبضت روحا غاليه علينا ونحن لانملك غير الايمان بالقدر يارب اغفرله وارحمه ووسع عليه القبر وانس وحشته واجعل الجنه…",sympathy
8933,"واحده صاحبتي عندها 37 سنه بتقولي انا خايفه اوي كلها 3 سنين ويبقي عندي 40 سنه و انا لسه متجوزتش انا انتهيت ! من...",fear
8934,"والي جميع فصائل  حلب الحرب كر وفر يوم لك ويوم عليك.. بيض الله وجوهكم ونصركم وثبتكم..قلوبنا والله معكم.وباذن المولي ستفتح لكم كل  سوريا",sympathy
8935,"لقد تم تعطيل الحساب",sadness
8936,": الذين قالوا عن الرئيس الشرعي خروف غدا باذن الله سيصرخون مااااااء موعدنا شهر اغسطس  السيسي عميل",anger
8937,"عيُونها مابعدها  حُب،عيُونهاا ختّمت  لِذه الاشياء فيني. 💭😴💜",love
8938,"الاوليمبياد امريكا .. بالسرعه الصين.. بالتكنيك مصر.. بالحب بالحب بالحب",none
8939,"الاسكواش لو مصنف ضمن العاب الاوليمبياد ، كنا خدنا ميداليات و احنا لسه في المطار",none
8940,": العواد يتطاول علي اسياده الحديث من بعض الصحف  يوتيوب      مقاله    تركي ال…",anger
8941,"قيمه القلب ليست بما يملكه..! بل بمايمنحه من حبّ وعطاء وحنان ووفاء.. فالشمس تملك النار لكنها تملا الكون بالنور..!  امل  صباح الخير 💜",love
8942,"انا خايفه انزل افوّل العربيه و الله ،،",fear
8943,"رافضه تنزل  والقلب حالف مايبطل  وجع",sadness
8944,"اضراب الاطباء العمانيين6 معكم الي اخر يوم💪🏻",sympathy
8945,"محمد ناصر الحربي لاتتحداني",anger
8946,"هو باين عليا اوي كدا",surprise
8947,"باعو قصر البارون ب6مليون جنيه  وده تمن حته  ارض في اوسخ حته في مصر  قالك عصر مبارك 30سنه سبب الخراب اخرص ياعرص",anger
8948,"المؤمن يتوجّع لعثره اخيه المؤمن كانه هو الذي عثر بها مدارج السالكين 436/1  الموصل",sympathy
8949,"بعد الحاجات اللي سمعتها و قريتها عن اللي بيحصل للبنات في السعوديه ، انا متعاطف جدا مع السعوديات .. المجتمع هناك اوسخ من عندنا !!! تخيل !!!",sympathy
8950,"اذقتك حب غيري لتعلم الا اهل الحب غيري وفتحت عليك ابواب كل شي لتذوقه الم المراره العوالم الناقصه فترجع الالهي💜",love
8951,"الاشكال الضاله دي بتكتب وللاسف لقت لنفسها سوق للي بتكتبه كلام فاضي وخرف وهري نسوان فارغ لا يرقي انه يتجمع ف صندوق زباله واحد مستقل بذاته",anger
8952,"الله يرحمچ ويجعل مثواچ الجنه  ايمان المراغي",sympathy
8953,"الغاء صوت الشباب من عمر 18 لل 21 !!",surprise
8954,"ايه والله انا اللي خايفه منه انو يخلون دينيز مع تونا",fear
8955,"اكون حليت صح يعني دي هندسه اكيد في بلوت تويست",surprise
8956,"موطني هو تحت البطانيه و جنب شاحن الموبيل",joy
8957,"ما بالنا نتعامي عن مصائرنا *** ننسي بغفلتنا من ليس ينسانا",sadness
8958,"5jal:  لها  قصه قصيره الحب دعاء فان دعائي ان لاتحزن عيناك وان لاتغيب ابتسامتك وان يديم الله عمُرك فرحاً .!",love
8959,"واحد مصري مشارك في الاوليمبياد عايزه يرفع علم ايه اكيد  علم السعوديه  اسئله غير منطقيه",surprise
8960,"مين الدول اللي في طابور عرض الفرق المشاركه في الاوليمبياد دول .. ناولوني كتاب جغرافيا!",surprise
8961,":  الخليفه  الماسوني كشر عن انيابه تجاه دولتنا وين اللي يهاجموني لاجل خليفتهم وين المهابيل اللي سهروا الليل يدعون له وتركوا الد…",anger
